HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
Lafayette College,Colgate University,1,8,"Wang, Dong ","Beede, Paige ",11/10/2019,142858,CSA Men,8,"11-7,11-4,11-6",Colgate University,Lafayette College,25364,25353,11/10/2019,8,142858
Lafayette College,Colgate University,1,8,"Barry, Peter ","Porter, Jacob ",11/10/2019,142858,CSA Men,9,"11-7,11-0,11-5",Colgate University,Lafayette College,25364,25353,11/10/2019,9,142858
Lafayette College,Colgate University,1,8,"Barry, Peter ","Grimmett, Peter ",11/10/2019,142858,CSA Men,10,"11-3,11-6,9-11,11-5",Colgate University,Lafayette College,25364,25353,11/10/2019,10,142858
Georgetown University,Boston University,9,0,"Sodi, Brando ","Chun, Hunter ",11/10/2019,142926,CSA Men,1,"11-2,9-11,12-10,4-11,13-11",Georgetown University,Boston University,25363,25374,11/10/2019,1,142926
Georgetown University,Boston University,9,0,"Burke, Rick F.","Viacava, Stefano ",11/10/2019,142926,CSA Men,2,"17-19,11-4,12-10,11-7",Georgetown University,Boston University,25363,25374,11/10/2019,2,142926
Georgetown University,Boston University,9,0,"Perper, Luca ","Mahtab, Karan ",11/10/2019,142926,CSA Men,3,"11-5,11-8,11-7",Georgetown University,Boston University,25363,25374,11/10/2019,3,142926
Georgetown University,Boston University,9,0,"Keane, Michael ","Gao, Jason ",11/10/2019,142926,CSA Men,4,"11-6,11-9,11-9",Georgetown University,Boston University,25363,25374,11/10/2019,4,142926
Georgetown University,Boston University,9,0,"Sodi, Max ","Thompson, Ryley ",11/10/2019,142926,CSA Men,5,"11-8,8-11,11-8,11-8",Georgetown University,Boston University,25363,25374,11/10/2019,5,142926
Georgetown University,Boston University,9,0,"Seibel, Alexander O","Kim, BK ",11/10/2019,142926,CSA Men,6,"11-5,6-11,11-7,3-11,11-9",Georgetown University,Boston University,25363,25374,11/10/2019,6,142926
Georgetown University,Boston University,9,0,"Luo, Alex ","Liu, William ",11/10/2019,142926,CSA Men,7,"11-1,11-4,11-2",Georgetown University,Boston University,25363,25374,11/10/2019,7,142926
Georgetown University,Boston University,9,0,"Yuen, Jack ","Lavoie, Chad ",11/10/2019,142926,CSA Men,8,"11-8,11-8,11-8",Georgetown University,Boston University,25363,25374,11/10/2019,8,142926
