HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
Georgetown University,Johns Hopkins University,9,0,"O'connor, Kaleigh K.","D'Mello, Brhea ",11/16/2019,142850,CSA Women,8,"11-2,11-1,11-1",Georgetown University,Johns Hopkins University,25444,25450,11/16/2019,8,142850
Georgetown University,Johns Hopkins University,9,0,"Hughes, Kaitlin ",unknown2,11/16/2019,142850,CSA Women,9,"11-0,11-0,11-0",Georgetown University,Johns Hopkins University,25444,25450,11/16/2019,9,142850
Georgetown University,Johns Hopkins University,9,0,unknown1,unknown2,11/16/2019,142850,CSA Women,10,"11-0,11-0,11-0",Georgetown University,Johns Hopkins University,25444,25450,11/16/2019,10,142850
Bucknell University,Boston College,1,8,"Stevenson, Samantha S.","Hopkins, Ellie ",11/16/2019,143605,CSA Women,1,"6-11,11-7,11-7,11-2",Boston College,Bucknell University,25452,25447,11/16/2019,1,143605
Bucknell University,Boston College,1,8,"Didizian, Sabrina ","Hartman, Sophia ",11/16/2019,143605,CSA Women,2,"11-3,11-7,11-6",Boston College,Bucknell University,25452,25447,11/16/2019,2,143605
Bucknell University,Boston College,1,8,"Setteducate, Kate A","Snover, Maeve ",11/16/2019,143605,CSA Women,3,"10-12,8-11,11-9,11-6,11-7",Boston College,Bucknell University,25452,25447,11/16/2019,3,143605
Bucknell University,Boston College,1,8,"Setteducate, Alexa M","Featherston, Caroline ",11/16/2019,143605,CSA Women,4,"6-11,13-11,11-1,11-7",Boston College,Bucknell University,25452,25447,11/16/2019,4,143605
Bucknell University,Boston College,1,8,"Fakharzadeh, Caroline ","Bergman, Claire E.",11/16/2019,143605,CSA Women,5,"11-5,11-3,11-4",Bucknell University,Boston College,25452,25447,11/16/2019,5,143605
Bucknell University,Boston College,1,8,"Arturi, Abigail K.","Yeager, Hannah ",11/16/2019,143605,CSA Women,6,"13-11,14-12,11-6",Boston College,Bucknell University,25452,25447,11/16/2019,6,143605
Bucknell University,Boston College,1,8,"Fink, Grace ","Hoffberger, Charlotte ",11/16/2019,143605,CSA Women,7,"11-7,7-11,11-4,11-4",Boston College,Bucknell University,25452,25447,11/16/2019,7,143605
Bucknell University,Boston College,1,8,"Didizian, Christiana ","Insley, Caroline ",11/16/2019,143605,CSA Women,8,"5-11,11-9,11-3,11-3",Boston College,Bucknell University,25452,25447,11/16/2019,8,143605
Bucknell University,Boston College,1,8,"Kozikowski, Kendall ","Tyler, Emily ",11/16/2019,143605,CSA Women,9,"9-11,2-11,11-2,11-6,14-12",Boston College,Bucknell University,25452,25447,11/16/2019,9,143605
Bucknell University,Boston College,1,8,"Stone, Emma ","Wortsman, Claire ",11/16/2019,143605,CSA Women,10,"11-7,11-7,11-7",Bucknell University,Boston College,25452,25447,11/16/2019,10,143605
Bucknell University,Johns Hopkins University,9,0,"Hopkins, Ellie ","Abdullah, Sarah ",11/16/2019,143607,CSA Women,1,"11-6,11-3,11-1",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,1,143607
Bucknell University,Johns Hopkins University,9,0,"Hartman, Sophia ","Kim, Charlotte ",11/16/2019,143607,CSA Women,2,"11-6,11-8,11-6",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,2,143607
Bucknell University,Johns Hopkins University,9,0,"Snover, Maeve ","sulavik, mary ",11/16/2019,143607,CSA Women,3,"11-4,11-4,11-4",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,3,143607
Bucknell University,Johns Hopkins University,9,0,"Featherston, Caroline ","Jandhyala, Nora ",11/16/2019,143607,CSA Women,4,"11-0,11-2,11-6",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,4,143607
Bucknell University,Johns Hopkins University,9,0,"Fakharzadeh, Caroline ","Tan, Claire ",11/16/2019,143607,CSA Women,5,"11-0,11-1,11-3",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,5,143607
Bucknell University,Johns Hopkins University,9,0,"Yeager, Hannah ","Davison, Charlotte ",11/16/2019,143607,CSA Women,6,"11-1,11-5,11-1",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,6,143607
Bucknell University,Johns Hopkins University,9,0,"Hoffberger, Charlotte ","Collins, Audrey ",11/16/2019,143607,CSA Women,7,"11-4,11-3,11-3",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,7,143607
Bucknell University,Johns Hopkins University,9,0,"Insley, Caroline ","D'Mello, Brhea ",11/16/2019,143607,CSA Women,8,"11-2,11-0,11-4",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,8,143607
Bucknell University,Johns Hopkins University,9,0,"Tyler, Emily ",unknown2,11/16/2019,143607,CSA Women,9,"11-0,11-0,11-0",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,9,143607
Bucknell University,Johns Hopkins University,9,0,"Stone, Emma ",unknown2,11/16/2019,143607,CSA Women,10,"11-0,11-0,11-0",Bucknell University,Johns Hopkins University,25452,25450,11/16/2019,10,143607
Cornell University,William Smith College,9,0,"Zelov, Lily ","Fraser, Gabrielle ",11/17/2019,135021,CSA Women,1,"11-2,11-7,11-6",Cornell University,William Smith College,25437,25429,11/17/2019,1,135021
Cornell University,William Smith College,9,0,"Miles, Madison ","Pacheco, Joana E.",11/17/2019,135021,CSA Women,2,"11-6,11-3,11-7",Cornell University,William Smith College,25437,25429,11/17/2019,2,135021
Cornell University,William Smith College,9,0,"Shatzman, Alexis ","Welker, Natalia ",11/17/2019,135021,CSA Women,3,"11-4,11-2,11-1",Cornell University,William Smith College,25437,25429,11/17/2019,3,135021
Cornell University,William Smith College,9,0,"Stoltz, McKenna ","Ballo, Djeneba ",11/17/2019,135021,CSA Women,4,"11-1,11-4,11-1",Cornell University,William Smith College,25437,25429,11/17/2019,4,135021
Cornell University,William Smith College,9,0,"Krishnamurthy, Mia ","Wachter, Molly K.",11/17/2019,135021,CSA Women,5,"11-5,11-3,11-3",Cornell University,William Smith College,25437,25429,11/17/2019,5,135021
Cornell University,William Smith College,9,0,"LaDow, Ania ","Griffis, Erin ",11/17/2019,135021,CSA Women,6,"11-2,11-0,11-0",Cornell University,William Smith College,25437,25429,11/17/2019,6,135021
Cornell University,William Smith College,9,0,"Chatrathi, Samira G.","Dreishpoon, Maia ",11/17/2019,135021,CSA Women,7,"11-3,11-1,11-3",Cornell University,William Smith College,25437,25429,11/17/2019,7,135021
Cornell University,William Smith College,9,0,"Scherl, Adinah ","Vietor, Gretchen ",11/17/2019,135021,CSA Women,8,"11-4,11-4,11-4",Cornell University,William Smith College,25437,25429,11/17/2019,8,135021
Cornell University,William Smith College,9,0,"Bednar, Sydney C.","Bah, Aye ",11/17/2019,135021,CSA Women,9,"11-2,11-3,11-0",Cornell University,William Smith College,25437,25429,11/17/2019,9,135021
Cornell University,William Smith College,9,0,"Martin, Lucy ","Edwards, Ashley ",11/17/2019,135021,CSA Women,10,"11-1,11-2,11-3",Cornell University,William Smith College,25437,25429,11/17/2019,10,135021
Cornell University,St. Lawrence University,9,0,"Zelov, Lily ","Koivumaki, Sanna ",11/17/2019,135065,CSA Women,1,"11-4,11-3,11-5",Cornell University,St. Lawrence University,25437,25430,11/17/2019,1,135065
Cornell University,St. Lawrence University,9,0,"Miles, Madison ","Kelley, Makyla ",11/17/2019,135065,CSA Women,2,"11-4,11-4,11-5",Cornell University,St. Lawrence University,25437,25430,11/17/2019,2,135065
Cornell University,St. Lawrence University,9,0,"Gallagher, Colby ","Leiva, Katherine ",11/17/2019,135065,CSA Women,3,"11-3,11-5,11-5",Cornell University,St. Lawrence University,25437,25430,11/17/2019,3,135065
Cornell University,St. Lawrence University,9,0,"Shatzman, Alexis ","Ramsey, Starnisha ",11/17/2019,135065,CSA Women,4,"11-3,11-0,11-2",Cornell University,St. Lawrence University,25437,25430,11/17/2019,4,135065
Cornell University,St. Lawrence University,9,0,"Stoltz, McKenna ","Zuniga, Xitlali ",11/17/2019,135065,CSA Women,5,"11-2,11-1,11-1",Cornell University,St. Lawrence University,25437,25430,11/17/2019,5,135065
Cornell University,St. Lawrence University,9,0,"Krishnamurthy, Mia ","Walsh, Katie ",11/17/2019,135065,CSA Women,6,"11-4,11-1,11-2",Cornell University,St. Lawrence University,25437,25430,11/17/2019,6,135065
Cornell University,St. Lawrence University,9,0,"LaDow, Ania ","Limas, Alexandra ",11/17/2019,135065,CSA Women,7,"11-7,11-7,11-7",Cornell University,St. Lawrence University,25437,25430,11/17/2019,7,135065
Cornell University,St. Lawrence University,9,0,"Martin, Lucy ","Sambrook, Samantha ",11/17/2019,135065,CSA Women,8,"11-1,11-2,11-1",Cornell University,St. Lawrence University,25437,25430,11/17/2019,8,135065
Cornell University,St. Lawrence University,9,0,"Chatrathi, Samira G.","Arellano, Arelis ",11/17/2019,135065,CSA Women,9,"11-1,11-5,11-1",Cornell University,St. Lawrence University,25437,25430,11/17/2019,9,135065
Cornell University,St. Lawrence University,9,0,unknown1,unknown2,11/17/2019,135065,CSA Women,10,"11-0,11-0,11-0",Cornell University,St. Lawrence University,25437,25430,11/17/2019,10,135065
George Washington University,Princeton University,1,8,"Foo Yuk Han, Zoe ","El Torky, Raneem ",11/17/2019,135107,CSA Women,1,"11-7,12-10,11-4",George Washington University,Princeton University,25431,25415,11/17/2019,1,135107
George Washington University,Princeton University,1,8,"Leonard, Emme ","Elmandouh, Engy M.",11/17/2019,135107,CSA Women,2,"8-11,11-8,11-8,11-8",Princeton University,George Washington University,25431,25415,11/17/2019,2,135107
George Washington University,Princeton University,1,8,"Toth, Andrea ","Tryon, Emma ",11/17/2019,135107,CSA Women,3,"11-8,11-6,11-6",Princeton University,George Washington University,25431,25415,11/17/2019,3,135107
George Washington University,Princeton University,1,8,"Spahr, Caroline ","Nazir, Zuha ",11/17/2019,135107,CSA Women,4,"11-4,11-8,11-3",Princeton University,George Washington University,25431,25415,11/17/2019,4,135107
George Washington University,Princeton University,1,8,"Ruggiero, Elle ","Vedikammeyamai, Arunachlam ",11/17/2019,135107,CSA Women,5,"11-4,11-4,11-3",Princeton University,George Washington University,25431,25415,11/17/2019,5,135107
George Washington University,Princeton University,1,8,"Steelman, Morgan ","Pang, Nikki ",11/17/2019,135107,CSA Women,6,"11-1,11-8,11-2",Princeton University,George Washington University,25431,25415,11/17/2019,6,135107
George Washington University,Princeton University,1,8,"Rose, Emily H.","Hinckley, Sasha ",11/17/2019,135107,CSA Women,7,"11-4,11-0,11-1",Princeton University,George Washington University,25431,25415,11/17/2019,7,135107
George Washington University,Princeton University,1,8,"Soukup, Madison E.","Lakhotia, Aarushi ",11/17/2019,135107,CSA Women,8,"11-4,11-5,11-3",Princeton University,George Washington University,25431,25415,11/17/2019,8,135107
George Washington University,Princeton University,1,8,"Stephenson, India ","Patel, Aariya ",11/17/2019,135107,CSA Women,9,"11-5,11-2,11-8",Princeton University,George Washington University,25431,25415,11/17/2019,9,135107
George Washington University,Princeton University,1,8,"Stephenson, Lucy ","Moscovici, Anna ",11/17/2019,135107,CSA Women,10,"11-8,11-6,11-4",Princeton University,George Washington University,25431,25415,11/17/2019,10,135107
Connecticut College,Boston University,9,0,"Davey, Margaret ","Essig, Normandie ",11/17/2019,135811,CSA Women,1,"11-1,11-0,11-2",Connecticut College,Boston University,25416,25461,11/17/2019,1,135811
Connecticut College,Boston University,9,0,"Carabatsos, Molly ","Zhao, Rose ",11/17/2019,135811,CSA Women,2,"11-4,11-3,11-3",Connecticut College,Boston University,25416,25461,11/17/2019,2,135811
Connecticut College,Boston University,9,0,"Bonilla, Denise ","Valcourt, Arabella ",11/17/2019,135811,CSA Women,3,"11-5,11-5,11-3",Connecticut College,Boston University,25416,25461,11/17/2019,3,135811
Connecticut College,Boston University,9,0,"Lemay, Davis ","Loring, Jackie ",11/17/2019,135811,CSA Women,4,"11-1,11-4,11-4",Connecticut College,Boston University,25416,25461,11/17/2019,4,135811
Connecticut College,Boston University,9,0,"Hurtado, Johanile ","Patnana, Meghana ",11/17/2019,135811,CSA Women,5,"11-4,11-3,11-6",Connecticut College,Boston University,25416,25461,11/17/2019,5,135811
Connecticut College,Boston University,9,0,"Vazquez, Liliana ","Kuntz, Gaby ",11/17/2019,135811,CSA Women,6,"11-1,11-3,11-1",Connecticut College,Boston University,25416,25461,11/17/2019,6,135811
